kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,8.52,2855,4.6318,1.1557,70.3,54.26,45.74,16.99,51.56,47.39,52.61,-0.0811,0.3947
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,73.68,190,-11.0148,-2.8476,30.06,86.84,13.16,6.84,50.0,49.47,50.53,-1.0983,-0.5593
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,6.72,3338,-4.1531,-1.1521,47.72,53.36,46.64,22.53,49.13,35.32,64.68,-0.0685,0.0183
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,65.31,1649,0.0,0.0,58.34,9.64,74.95,35.96,40.21,26.99,73.01,0.45,0.0071
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,65.7,344,11.7627,2.7337,86.82,82.85,17.15,8.72,50.29,76.74,23.26,-0.9156,1.0548
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,9.5,2855,4.6318,1.1557,70.3,54.75,45.25,24.62,51.73,49.95,50.05,-0.0952,0.653
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,88.42,190,-11.0148,-2.8476,30.06,94.21,5.79,24.21,47.37,54.21,45.79,-1.6786,-0.7863
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,7.92,3334,-4.1561,-1.1537,47.71,53.96,46.04,36.41,48.65,34.49,65.51,-0.1028,0.1837
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,68.51,1648,0.0,0.0,58.34,8.19,76.7,40.35,42.84,29.25,70.75,0.5707,0.2309
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,76.74,344,11.7627,2.7337,86.82,88.37,11.63,25.58,45.93,81.98,18.02,-1.3674,1.9312
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,9.7,2855,4.6318,1.1557,70.3,54.85,45.15,39.72,53.06,51.59,48.41,-0.1083,1.0487
